# OOD-PerceptionBench asset pack v0.9 — file manifest
# path_in_carla_root is relative to the CARLA build root, i.e. the path
# the file occupies after ImportAssets.sh has run.
tarball	path_in_carla_root	sha256	bytes	content_dir	blueprint_id	category	level	author	license	license_url
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/Boar/Blueprints/BS_Boar.uasset	93f2f91981fe72e1d5dc277845544557476e0f4513dddbdeb900a8a91b64806e	1938	Boar	walker.pedestrian.boar	pedestrian	geometric_shift	AnimalMesh 3D	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/Boar/Blueprints/BS_Boar.uexp	c06ceceaed568c4b7eeb4d4e99a56f98d42810f92855d46ebe23d9075be96625	274772	Boar	walker.pedestrian.boar	pedestrian	geometric_shift	AnimalMesh 3D	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/Boar/Config/Boar.Package.json	64a5dce6a40d341da46945fb1e3d0036eb54d66789284e04f98892c7d483116d	309	Boar	walker.pedestrian.boar	pedestrian	geometric_shift	AnimalMesh 3D	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/Boar/Maps/BoarMap.uexp	20c326156a3d5427a4e18c18123a47217ce901e778cbd3b5415f61b46046d3e7	2634	Boar	walker.pedestrian.boar	pedestrian	geometric_shift	AnimalMesh 3D	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/Boar/Maps/BoarMap.umap	be1e19f5434d44fec8e3c92d23dd4a2d46183dd70f93ba19ca4cf70af1acd22b	5916	Boar	walker.pedestrian.boar	pedestrian	geometric_shift	AnimalMesh 3D	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/Boar/Static/Other/Boar/Boar.uasset	84fceba1ea80b781e33b093c730305aa20cd404e980ea52d5b1703173ac55348	6080	Boar	walker.pedestrian.boar	pedestrian	geometric_shift	AnimalMesh 3D	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/Boar/Static/Other/Boar/Boar.uexp	6e60c78e1e90ff3c786d52eca2c754d68260c28798855a57943a464e344b3e50	638745	Boar	walker.pedestrian.boar	pedestrian	geometric_shift	AnimalMesh 3D	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/Boar/Static/Other/Boar/Boar_Hair.uasset	8b308b4f7745c17fed76130d0e203b578f4a1e64ab6913d71b65fdbdc1a34070	1173	Boar	walker.pedestrian.boar	pedestrian	geometric_shift	AnimalMesh 3D	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/Boar/Static/Other/Boar/Boar_Hair.uexp	ed266588d3c59d728d23b9effe6c29e5043356a992c1c75c47471fed6776a617	156709	Boar	walker.pedestrian.boar	pedestrian	geometric_shift	AnimalMesh 3D	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/Boar/Static/Other/Boar/Boar_Hair_ncl1_1.uasset	f64037c4eea23fdef2f75fce4b3aa8c2a5819db67bdbe6fde41367b69eba3ee6	722	Boar	walker.pedestrian.boar	pedestrian	geometric_shift	AnimalMesh 3D	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/Boar/Static/Other/Boar/Boar_Hair_ncl1_1.ubulk	2792d970caa8fbfb1cd0b9c14331ecd74837a8c3c12571674a86fdf70175d94d	2793472	Boar	walker.pedestrian.boar	pedestrian	geometric_shift	AnimalMesh 3D	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/Boar/Static/Other/Boar/Boar_Hair_ncl1_1.uexp	d70e53e90dd4da26d82c660d05e70acd9d8320b67e673ef0b96c540c3c91cfe3	3406	Boar	walker.pedestrian.boar	pedestrian	geometric_shift	AnimalMesh 3D	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/Boar/Static/Other/Boar/Boar__000_SK_Boar_LOD0_PhysicsAsset.uasset	7cd36af15b587b2d5ee276b79d4a785fd0d4e37ebaf99c941068e3ef76e20999	7476	Boar	walker.pedestrian.boar	pedestrian	geometric_shift	AnimalMesh 3D	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/Boar/Static/Other/Boar/Boar__000_SK_Boar_LOD0_PhysicsAsset.uexp	9cb7f709a758c3da5e228b8bf75c942078234cd264c62b75333aaf4c8187c770	26382	Boar	walker.pedestrian.boar	pedestrian	geometric_shift	AnimalMesh 3D	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/Boar/Static/Other/Boar/Boar__000_SK_Boar_LOD0_Skeleton.uasset	3a614a609f8b14702cf85e307477f7ca5edb42651f9527b1695840415f23e133	3013	Boar	walker.pedestrian.boar	pedestrian	geometric_shift	AnimalMesh 3D	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/Boar/Static/Other/Boar/Boar__000_SK_Boar_LOD0_Skeleton.uexp	a40ae36433b12b367da9cfc9daaab7f285c2c04296b2dae0dd935f72a244f6ca	8288	Boar	walker.pedestrian.boar	pedestrian	geometric_shift	AnimalMesh 3D	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/Boar/Static/Other/Boar/Boar_ncl1_1.uasset	d9f4dd4458cb1f34257f83e8ad8984ab0a79b9061685e37615c3d544177092c2	712	Boar	walker.pedestrian.boar	pedestrian	geometric_shift	AnimalMesh 3D	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/Boar/Static/Other/Boar/Boar_ncl1_1.ubulk	a301613557b5dbbf52efb91f198b512911e5e979676e3ea422dbc38da42189bc	5586944	Boar	walker.pedestrian.boar	pedestrian	geometric_shift	AnimalMesh 3D	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/Boar/Static/Other/Boar/Boar_ncl1_1.uexp	ad2010e8781dfa8c2f1a95d424574632e4ec45f72f802f4de0143a3402696e6c	6126	Boar	walker.pedestrian.boar	pedestrian	geometric_shift	AnimalMesh 3D	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/Carla/Blueprints/Walkers/WalkerFactory.uasset	5613ad0aa96f837fa7e6ecaefc96acca321e840366e4c4d0dcc74a2e0fcf5b35	25419	Carla	(base content: WalkerFactory)	-	-	CARLA Simulator authors	CC BY 4.0 (CARLA assets)	https://github.com/carla-simulator/carla
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/Carla/Blueprints/Walkers/WalkerFactory.uexp	3dc2d732b541a9abcc5606a12418b81ad6bb5817067d24f60c736e881455594c	7593	Carla	(base content: WalkerFactory)	-	-	CARLA Simulator authors	CC BY 4.0 (CARLA assets)	https://github.com/carla-simulator/carla
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/DeliveryRobot/Blueprints/ABP_DeliveryRobot.uasset	e24888787d79d0e4ff0710f2b824284ffe917b79acea5e78793c824dda4efffc	6657	DeliveryRobot	walker.pedestrian.deliveryrobot	pedestrian	geometric_shift	Bento (gostbento)	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/DeliveryRobot/Blueprints/ABP_DeliveryRobot.uexp	6908b9a55503924b132d1e7ce13b71b7b11dc57296371b1066fbd7ce7ca75645	5147	DeliveryRobot	walker.pedestrian.deliveryrobot	pedestrian	geometric_shift	Bento (gostbento)	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/DeliveryRobot/Blueprints/BP_DeliveryRobot.uasset	744ea245f6245b5b441ce2705dd686f29cd0240589a890f3c997ec508b330880	5467	DeliveryRobot	walker.pedestrian.deliveryrobot	pedestrian	geometric_shift	Bento (gostbento)	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/DeliveryRobot/Blueprints/BP_DeliveryRobot.uexp	8a3c9c934e4e7aeeaadb8bc695ee3137a72c9426dcebf1e3778e8efa21747bdd	2588	DeliveryRobot	walker.pedestrian.deliveryrobot	pedestrian	geometric_shift	Bento (gostbento)	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/DeliveryRobot/Blueprints/BP_DeliveryRobot_v2.uasset	4e9e04a020e11a241c53d0e5cbc137b1007bb1f715f4dccf248948b51b8aa65d	3772	DeliveryRobot	walker.pedestrian.deliveryrobot	pedestrian	geometric_shift	Bento (gostbento)	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/DeliveryRobot/Blueprints/BP_DeliveryRobot_v2.uexp	d93e34a7bd86cfba594cbbbd0e67f0caa815bbcbe9dc92052730f9e3ccdd4e5b	654	DeliveryRobot	walker.pedestrian.deliveryrobot	pedestrian	geometric_shift	Bento (gostbento)	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/DeliveryRobot/Blueprints/BS_DeliveryRobot.uasset	5470eedaf280b15d5023f6fbefc864c97b6ccf44fd203b36cdb5528619ea1f9a	858	DeliveryRobot	walker.pedestrian.deliveryrobot	pedestrian	geometric_shift	Bento (gostbento)	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/DeliveryRobot/Blueprints/BS_DeliveryRobot.uexp	921ffe1524f30570736428d0f3516de079ad0e5a661b93e0a6723658d4027433	61	DeliveryRobot	walker.pedestrian.deliveryrobot	pedestrian	geometric_shift	Bento (gostbento)	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/DeliveryRobot/Config/DeliveryRobot.Package.json	952659213813b50431df75f70a2208080612ca98dee323c4af6514af4f2f1a7b	363	DeliveryRobot	walker.pedestrian.deliveryrobot	pedestrian	geometric_shift	Bento (gostbento)	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/DeliveryRobot/Maps/DeliveryRobotMap.uexp	19fcf33e2e376d6fd2377441a53e80a37e14ad2c0f9af805e69e3239b2e487a3	2634	DeliveryRobot	walker.pedestrian.deliveryrobot	pedestrian	geometric_shift	Bento (gostbento)	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/DeliveryRobot/Maps/DeliveryRobotMap.umap	1c08d98e014065bfb4e3d734cdae3ec1129990b3479869cf4d1b54a7f7eb1f01	6024	DeliveryRobot	walker.pedestrian.deliveryrobot	pedestrian	geometric_shift	Bento (gostbento)	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/DeliveryRobot/Static/Other/DeliveryRobot/DeliveryRobot.uasset	e42e11fff2187c454171ad0a10a3ed3899e2d23467732a2985795e9d3c251a07	3635	DeliveryRobot	walker.pedestrian.deliveryrobot	pedestrian	geometric_shift	Bento (gostbento)	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/DeliveryRobot/Static/Other/DeliveryRobot/DeliveryRobot.uexp	01e19ec41f0b679a306e966a1122632bd25546620ed50b6053e1f52c4bc8ee8c	363981	DeliveryRobot	walker.pedestrian.deliveryrobot	pedestrian	geometric_shift	Bento (gostbento)	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/DeliveryRobot/Static/Other/DeliveryRobot/DeliveryRobot_Cube_PhysicsAsset.uasset	8738ec1e906a66c9875760ce959451875e8b681b2acf6a27e6432adda9991f0d	2810	DeliveryRobot	walker.pedestrian.deliveryrobot	pedestrian	geometric_shift	Bento (gostbento)	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/DeliveryRobot/Static/Other/DeliveryRobot/DeliveryRobot_Cube_PhysicsAsset.uexp	8be5b1290cec782836a16f44c332bed71524b93f24fbf3b3199703175582ed27	3240	DeliveryRobot	walker.pedestrian.deliveryrobot	pedestrian	geometric_shift	Bento (gostbento)	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/DeliveryRobot/Static/Other/DeliveryRobot/DeliveryRobot_Cube_Skeleton.uasset	34c6833085bf6c10c411e1eb4e93c40ccc0c595f252cb238edfa138e60e57636	1076	DeliveryRobot	walker.pedestrian.deliveryrobot	pedestrian	geometric_shift	Bento (gostbento)	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/DeliveryRobot/Static/Other/DeliveryRobot/DeliveryRobot_Cube_Skeleton.uexp	237f06d37af0510d808c4f8fb1fad5dd80c395e40170abc37f96060c96dfa7c7	1056	DeliveryRobot	walker.pedestrian.deliveryrobot	pedestrian	geometric_shift	Bento (gostbento)	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/DeliveryRobot/Static/Other/DeliveryRobot/Diff.uasset	46f6612471477a2d621653a87a342e0c84ab4194ab4305fabbb8e0cac59890c3	720	DeliveryRobot	walker.pedestrian.deliveryrobot	pedestrian	geometric_shift	Bento (gostbento)	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/DeliveryRobot/Static/Other/DeliveryRobot/Diff.ubulk	1166ee1de728f449036825b30b9ee2aea61e09bb620808733ea3199a66c729b6	5586944	DeliveryRobot	walker.pedestrian.deliveryrobot	pedestrian	geometric_shift	Bento (gostbento)	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/DeliveryRobot/Static/Other/DeliveryRobot/Diff.uexp	9db6f836f53a26a69c468a4670706967172996cf70bd7ea48eada6a5863a2522	6126	DeliveryRobot	walker.pedestrian.deliveryrobot	pedestrian	geometric_shift	Bento (gostbento)	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/DeliveryRobot/Static/Other/DeliveryRobot/Material_002.uasset	98109c1b60727fe77c0a9c6dbf1114e6bae80e56ef671659d573967507de566d	1814	DeliveryRobot	walker.pedestrian.deliveryrobot	pedestrian	geometric_shift	Bento (gostbento)	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccby-v0.9.tar.gz	CarlaUE4/Content/DeliveryRobot/Static/Other/DeliveryRobot/Material_002.uexp	0d9e10aa20a8283c01fe7a632a2b83240245608dd64e1e92ef9213776b69a222	157492	DeliveryRobot	walker.pedestrian.deliveryrobot	pedestrian	geometric_shift	Bento (gostbento)	CC BY 4.0	https://creativecommons.org/licenses/by/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Animations/firefighter_Kurtka_Anim.uasset	41042c2289250fbbccbaf42b89d1daacaed1a6d31b916a43d2d4ae7cc5b30ade	1611	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Animations/firefighter_Kurtka_Anim.uexp	4a37e1475f6d716f08224e8a8514722943bc88c997b31b65bfaf761da161988f	14041	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Blueprints/ABP_Firefighter.uasset	99d0ed06650d7a968d3961430c454b413d5f596fc605dc0d601f92357e137e27	6637	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Blueprints/ABP_Firefighter.uexp	7e68182d4bba4a206304078caebfa3b52c1667a6c21ab7a7ab7858bde38f0c2e	5147	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Blueprints/BP_Firefighter.uasset	c0ac13c975bdd7e510bffd0cf345b3757d74ea83f87709aac432de62cafd75e4	4994	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Blueprints/BP_Firefighter.uexp	70e1a030ec7650b306a9647013fa0abee84901bab6c21920602f4bc0da3c825d	765	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Blueprints/BP_Firefighter_v2.uasset	31835633c8f89453f4780513869151ea459457961bb6dbea082a0a05dfa8c458	3841	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Blueprints/BP_Firefighter_v2.uexp	4781e169281260e7c04eeb1fe29135da4dc6a18a1b84c2ef60e17aeef862993f	593	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Blueprints/BS_Firefighter.uasset	c10e0b71bbc6c8b7bfd3feb3a2db602d3cf6a98781a6111ab024bfeb786f0896	1526	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Blueprints/BS_Firefighter.uexp	0207952de9975c4b92c8288415bd862ae98c69657c1ee5a4a2f9b4ed28e4e07c	274737	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Config/Firefighter.Package.json	66873e953effef067e75f1f261d676603edfda5e40aebf297abac2e273548105	351	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Maps/FirefighterMap.uexp	0ea42f83f65ef59addae2fb01e1cab5fbc296081b5fc57f86d2ca6e85da489f4	2634	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Maps/FirefighterMap.umap	ed3ed90e45aec6883a0d3a6c9f36e90c22af4afa70302d705bc849aeaba35687	6149	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Breath_system_shlem.uasset	18eac76d3defc26041521c301bdaff74a92d69462df80207e0f6412289d1aa1c	2380	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Breath_system_shlem.uexp	970acf8cfd3a21c71d725fdb97cb8379fd2bffc8d4afda36dee9a9bc84608578	224268	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Breath_system_shlem_Mixed_AO.uasset	00838a0a41d598b72ab2099977b7242562e15592cd546865fda9f40c83392487	830	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Breath_system_shlem_Mixed_AO.ubulk	b97818d6ce62ce8f82a356e2a8872380e664f5c5e585d1ffa6843e0fd55524ed	5020119	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Breath_system_shlem_Mixed_AO.uexp	4233aa85e433f3c5b74ed6991d89bf7e7d01ca1e6ace5a04c3f2a70452d3142e	6002	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Breath_system_shlem_Opacity.uasset	74760638cf0cb108fedf1186ab3fcc3e7df8983475e853ebf74b1ebd7f29fb26	815	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Breath_system_shlem_Opacity.ubulk	c26594f758bf289e2c7a7ffbdb2161a96e5fc36fe0297b29cd052d4ab1f3c4ea	74546	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Breath_system_shlem_Opacity.uexp	cbec2de56327e66d318389cf72c6e7767efa1b8c86d3732b766a24b806f164de	5976	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Fire_body_Fireman_Clothes_BaseColor.uasset	1c73cd4b1990359ea1bc9699229d65fa7a0070833fbd43840de0a92123aee4a1	844	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Fire_body_Fireman_Clothes_BaseColor.ubulk	b493c7e933f4ba51fc65c661110601891321bf0c7f0f2ee9ee930fb0a2017d37	6007753	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Fire_body_Fireman_Clothes_BaseColor.uexp	a2093bd6764aedb37ed59584f2953a5611c415fb4d86574d7a9ce17b40d6b3ba	6002	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Fire_body_Fireman_Clothes_Metallic.uasset	441cf336e83b9883f93180f19b913bc7cf6bb2997f7f1772cabb1b64c64568bb	842	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Fire_body_Fireman_Clothes_Metallic.ubulk	040df6a00b903cfcc71dba9141e5da4b88c1054e83a0a98d8b5659e98d100f76	562233	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Fire_body_Fireman_Clothes_Metallic.uexp	7b6547db96bf2ea9fda842ee4c0dd1279be604d06319c860d116ce54c5609801	6002	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Fire_body_Fireman_Clothes_Normal.uasset	427992994b1477dff1f875124c8f627c495f4e17ac63bf591b713625a2083611	1016	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Fire_body_Fireman_Clothes_Normal.ubulk	aa40c76db91d2578e28ce08d2fc4f18dab857f707a95c06dff78d53c93631c12	19529755	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
